date,open,high,low,close,volume,marketcap,google_trends,wiki_page_views,twitter_followers_growth,gold_pm,silver,platinum_pm,palladium_pm,oil_price,usd_eur,usd_jpy,usd_gbp,usd_cny,SP500,Dow_Jones,Nasdaq,Russell,FTSE,Nikkei,SSE,VIX,NVIDIA,Google,hash_rate,miners_revenue,avg_block_size,difficulty,est_transc_volume,num_unique_address,BECI
17/2/18,10207.5,11139.5,10149.4,11112.7,8660880384,1.72E+11,15,28385,1334,1352.1,16.835,1005,1037,61.89,1.246400118,0.009460738,1.406299829,0.157529935,2732.219971,25219.38086,7239.470215,1543.550049,7294.700195,21720.25,3199.158936,19.45999908,243.5379486,1094.800049,22435430.51,19925190.58,0.989634395,2.87E+12,106729.749,422415,49.84861366
16/2/18,10135.7,10324.1,9824.82,10233.9,7296159744,1.71E+11,16,31048,1417,1352.1,16.835,1005,1037,61.89,1.246400118,0.009460738,1.406299829,0.157529935,2732.219971,25219.38086,7239.470215,1543.550049,7294.700195,21720.25,3199.158936,19.45999908,243.5379486,1094.800049,18720008.9,16527155.6,1.063894962,2.87E+12,129180.3611,475029,49.61790609
15/2/18,9488.32,10234.8,9395.58,10166.4,9062540288,1.60E+11,18,36704,1802,1352.45,16.825,999,1017,61.48,1.249300122,0.009382623,1.404649854,0.157529935,2731.199951,25200.36914,7256.430176,1537.199951,7234.799805,21464.98047,3199.158936,19.12999916,246.1946564,1089.52002,25579248.8,20951584.52,1.015834832,2.87E+12,148097.5031,450367,49.40386611
14/2/18,8599.92,9518.54,8599.92,9494.63,7909819904,1.45E+11,17,34123,1515,1336.25,16.58,972,993,60.7,1.234799981,0.009337069,1.385100126,0.157529935,2698.629883,24893.49023,7143.620117,1522.099976,7214,21154.16992,3199.158936,19.26000023,241.1209564,1069.699951,23435736.33,17728596.59,1.032956159,2.87E+12,146929.3458,414749,49.19392283
13/2/18,8926.72,8958.47,8455.41,8598.31,5696719872,1.51E+11,16,37817,1071,1325.35,16.605,969,993,59.33,1.23330009,0.009197939,1.3901999,0.157579571,2662.939941,24640.44922,7013.509766,1494.949951,7168,21244.67969,3184.958984,24.96999931,232.3418427,1052.099976,23721537.99,18398084.88,1.04129159,2.87E+12,181029.6541,437380,48.9997561
12/2/18,8141.43,8985.92,8141.43,8926.57,6256439808,1.37E+11,18,42788,1741,1322.3,16.425,965,985,59.41,1.226299882,0.009187799,1.385149956,0.158185303,2656,24601.26953,6981.959961,1490.97998,7177.100098,21382.61914,3154.125,25.61000061,227.7475281,1051.939941,21578025.52,15831705.86,1.006919152,2.87E+12,85791.95132,368624,48.81919913
11/2/18,8616.13,8616.13,7931.1,8129.97,6122189824,1.45E+11,16,33358,1660,1314.1,16.355,969,969,59.2,1.227300048,0.009187799,1.382650137,0.158704966,2619.550049,24190.90039,6874.490234,1477.839966,7092.399902,21382.61914,3129.851074,29.05999947,231.792511,1037.780029,20434818.87,15154655.17,1.034792427,2.87E+12,116211.0486,421547,48.53991642
10/2/18,8720.08,9122.55,8295.47,8621.9,7780960256,1.47E+11,18,33655,1858,1314.1,16.355,969,969,59.2,1.227300048,0.009187799,1.382650137,0.158704966,2619.550049,24190.90039,6874.490234,1477.839966,7092.399902,21382.61914,3129.851074,29.05999947,231.792511,1037.780029,19291612.22,14685356.43,1.076192548,2.87E+12,199472.8309,462086,48.36623881
9/2/18,8271.84,8736.98,7884.71,8736.98,6784820224,1.39E+11,23,40043,3152,1314.1,16.355,969,969,59.2,1.227300048,0.009187799,1.382650137,0.158704966,2619.550049,24190.90039,6874.490234,1477.839966,7092.399902,21382.61914,3129.851074,29.05999947,231.792511,1037.780029,18720008.9,13782297.58,1.048305229,2.87E+12,214089.8269,398607,48.18476625
8/2/18,7637.86,8558.77,7637.86,8265.59,9346750464,1.29E+11,25,40473,2499,1315.45,16.345,975,985,61.3,1.225200057,0.00914244,1.397049904,0.158152774,2581,23860.46094,6777.160156,1463.790039,7170.700195,21890.85938,3262.050049,33.45999908,217.2505646,1001.52002,20149017.21,14762174.06,1.07172239,2.87E+12,208207.3317,489402,48.00364244
7/2/18,7755.49,8509.11,7236.79,7621.3,9169280000,1.31E+11,30,42782,2239,1324.65,16.69,981,994,61.91,1.233800054,0.009139097,1.388849974,0.159777597,2681.659912,24893.34961,7051.97998,1507.969971,7279.399902,21645.36914,3309.26001,27.72999954,228.5165863,1048.579956,24293141.32,17000620.93,1.067524459,2.61E+12,286153.3403,589896,47.82571658
6/2/18,7051.75,7850.7,6048.26,7754,13999800320,1.19E+11,48,57917,2546,1331.4,16.805,987,1014,63.48,1.232900023,0.009199632,1.393149972,0.159114048,2695.139893,24912.76953,7115.879883,1507.170044,7141.399902,21610.24023,3370.6521,29.97999954,225.3005676,1080.599976,23938939.78,16457612.31,1.10273347,2.60E+12,257109.2993,486553,47.65398373
5/2/18,8270.54,8364.84,6756.68,6955.27,9285289984,1.39E+11,38,56614,1952,1333.6,16.875,995,1041,64.18,1.243999958,0.009095044,1.404800057,0.158843622,2648.939941,24345.75,6967.529785,1491.089966,7335,22682.08008,3487.49707,37.31999969,213.4352722,1055.800049,23033142.05,19061071.07,0.990487949,2.60E+12,193244.214,396694,47.41725387
4/2/18,9175.7,9334.87,8031.22,8277.01,7073549824,1.55E+11,21,42910,1860,1331.15,17.135,997,1047,65.5,1.249199986,0.009140768,1.422299862,0.159372702,2762.129883,25520.96094,7240.950195,1547.27002,7443.399902,23274.5293,3462.081055,17.30999947,233.2307434,1111.900024,20445148.56,18561807.19,0.996566861,2.60E+12,164374.0244,436196,47.25995026
3/2/18,8852.12,9430.75,8251.63,9174.91,7263790080,1.49E+11,25,44264,1028,1331.15,17.135,997,1047,65.5,1.249199986,0.009140768,1.422299862,0.159372702,2762.129883,25520.96094,7240.950195,1547.27002,7443.399902,23274.5293,3462.081055,17.30999947,233.2307434,1111.900024,21739145.31,20349747.21,1.022478524,2.60E+12,330740.2192,551198,47.06552624
2/2/18,9142.28,9142.28,7796.49,8830.75,12726899712,1.54E+11,38,52986,2673,1331.15,17.135,997,1047,65.5,1.249199986,0.009140768,1.422299862,0.159372702,2762.129883,25520.96094,7240.950195,1547.27002,7443.399902,23274.5293,3462.081055,17.30999947,233.2307434,1111.900024,20703947.91,19329173.73,1.053963175,2.60E+12,276923.3207,591550,46.86476055
1/2/18,10237.3,10288.8,8812.28,9170.54,9959400448,1.72E+11,29,47413,2256,1341.35,17.19,996,1039,65.92,1.245900154,0.009159187,1.421900034,0.158677265,2821.97998,26186.71094,7385.859863,1579.869995,7490.399902,23486.10938,3446.97998,13.47000027,240.2020874,1167.699951,15139761.91,15840583.36,1.042831316,2.60E+12,159867.3306,481100,46.67768892
31/1/18,10108.2,10381.6,9777.42,10221.1,8041160192,1.70E+11,22,44012,2118,1345.05,17.23,1003,1051,64.82,1.245700002,0.009187799,1.416100025,0.158831,2823.810059,26149.39063,7411.47998,1574.97998,7533.600098,23098.28906,3480.833008,13.53999996,245.4955139,1169.939941,21609745.63,22124873.97,0.987508671,2.60E+12,172755.8071,531440,46.44283312
30/1/18,11306.8,11307.2,10036.2,10106.3,8637859840,1.90E+11,21,39961,2164,1344.9,17.295,1004,1083,64.64,1.242099881,0.009186954,1.412400007,0.157825783,2822.429932,26076.89063,7402.47998,1582.819946,7588,23291.9707,3488.009033,14.78999996,242.419342,1163.689941,19151151.82,21651636.81,1.018173892,2.60E+12,160557.7065,532630,46.15873526
29/1/18,11755.5,11875.6,11179.2,11296.4,7107359744,1.98E+11,19,41255,2419,1343.85,17.335,1011,1085,65.71,1.237899899,0.009192866,1.406299829,0.158090264,2853.530029,26439.48047,7466.509766,1598.109985,7671.5,23629.33984,3523.000977,13.84000015,246.5442352,1175.579956,20445148.56,24143236.92,1.031008842,2.60E+12,163590.5694,492738,45.92585336
28/1/18,11475.3,12040.3,11475.3,11786.3,8350360064,1.93E+11,18,39525,2444,1353.15,17.4,1017,1087,66.27,1.243600011,0.009111618,1.424699903,0.158215329,2872.870117,26616.71094,7505.77002,1608.060059,7665.5,23631.88086,3558.128906,11.07999992,243.0285797,1175.839966,20315748.89,23654604.11,1.03854793,2.60E+12,119799.4612,541699,45.64070438
27/1/18,11174.9,11614.9,10989.2,11440.7,7583269888,1.88E+11,19,39103,2394,1353.15,17.4,1017,1087,66.27,1.243600011,0.009111618,1.424699903,0.158215329,2872.870117,26616.71094,7505.77002,1608.060059,7665.5,23631.88086,3558.128906,11.07999992,243.0285797,1175.839966,20056949.54,22680092.51,1.042627297,2.60E+12,257282.1766,514621,45.40928841
26/1/18,11256,11656.7,10470.3,11171.4,9746199552,1.89E+11,23,45074,2840,1353.15,17.4,1017,1087,66.27,1.243600011,0.009111618,1.424699903,0.158215329,2872.870117,26616.71094,7505.77002,1608.060059,7665.5,23631.88086,3558.128906,11.07999992,243.0285797,1175.839966,20445148.56,23853113.88,1.11032681,2.46E+12,189321.5447,539581,45.15081238
25/1/18,11421.7,11785.7,11057.4,11259.4,8873169920,1.92E+11,23,53599,2867,1354.95,17.52,1020,1100,65.62,1.240700006,0.009174312,1.425800085,0.157758564,2839.25,26392.78906,7411.160156,1601.670044,7615.799805,23669.49023,3548.306885,11.57999992,236.0572357,1170.369995,19491455.6,27021008.71,1.069993955,2.23E+12,186181.4622,576212,44.89363109
24/1/18,10903.4,11501.4,10639.8,11359.4,9940989952,1.83E+11,23,50792,2293,1353.7,17.19,1016,1099,65.69,1.235199928,0.009086778,1.413600087,0.15645045,2837.540039,26252.11914,7415.060059,1601.77002,7643.399902,23940.7793,3559.465088,11.47000027,235.5079041,1164.23999,19602202.5,27086864.96,1.070344655,2.23E+12,178482.5592,547568,44.54044699
23/1/18,10944.5,11377.6,10129.7,10868.4,9660609536,1.84E+11,26,48401,2745,1333.4,16.98,998,1087,64.45,1.224900007,0.009012257,1.393449903,0.156240225,2839.129883,26210.81055,7460.290039,1610.709961,7731.799805,24124.15039,3546.504883,11.10000038,238.6140594,1169.969971,18494733.44,24447639.64,1.081038102,2.23E+12,199105.8877,574420,44.27559607
22/1/18,11633.1,11966.4,10240.2,10931.4,10537400320,1.96E+11,26,53460,3110,1332.6,17.035,1017,1092,63.66,1.22390008,0.00902527,1.390049934,0.156128019,2832.969971,26214.59961,7408.029785,1605.170044,7715.399902,23816.33008,3501.362061,11.02999973,233.400528,1155.810059,20709671.57,29815798.36,1.077492856,2.23E+12,154149.9356,522861,44.01650448
21/1/18,12889.2,12895.9,11288.2,11600.1,9935179776,2.17E+11,23,47043,3177,1334.95,17.04,1011,1112,63.38,1.225499988,0.009004952,1.388550043,0.156171903,2810.300049,26071.7207,7336.379883,1597.630005,7730.799805,23808.06055,3487.864014,11.27000046,229.8249664,1137.51001,19712949.41,33309440.45,1.10656859,2.23E+12,208079.3634,559711,43.73848531
20/1/18,11656.2,13103,11656.2,12899.2,11801700352,1.96E+11,25,50979,3090,1334.95,17.04,1011,1112,63.38,1.225499988,0.009004952,1.388550043,0.156171903,2810.300049,26071.7207,7336.379883,1597.630005,7730.799805,23808.06055,3487.864014,11.27000046,229.8249664,1137.51001,18273239.62,28241982.9,1.048356521,2.23E+12,219156.1179,578406,43.43634431
19/1/18,11429.8,11992.8,11172.1,11607.4,10740400128,1.92E+11,30,58273,3337,1334.95,17.04,1011,1112,63.38,1.225499988,0.009004952,1.388550043,0.156171903,2810.300049,26071.7207,7336.379883,1597.630005,7730.799805,23808.06055,3487.864014,11.27000046,229.8249664,1137.51001,19159214.88,31046750.95,1.050848873,2.23E+12,238995.6935,744189,43.09157667
18/1/18,11198.8,12107.3,10942.5,11474.9,15020399616,1.88E+11,41,70655,4708,1332.2,17.09,1003,1107,63.96,1.223500013,0.008980691,1.388599992,0.155518577,2798.030029,26017.81055,7296.049805,1576.72998,7701,23763.36914,3474.753906,12.22000027,224.161972,1129.790039,18494733.44,29865677.22,1.062211413,2.23E+12,252411.0863,768381,42.69104878
17/1/18,11431.1,11678,9402.29,11188.6,18830600192,1.92E+11,59,89187,5281,1335.65,17.21,1002,1104,63.92,1.220300078,0.009064539,1.378800035,0.155397743,2802.560059,26115.65039,7298.279785,1586.660034,7725.399902,23868.33984,3444.670898,11.90999985,224.4416351,1131.97998,17608758.18,28025172.32,1.05005422,2.23E+12,270270.0133,737398,42.38363657
16/1/18,13836.1,13843.1,10194.9,11490.5,18853799936,2.33E+11,45,74029,4604,1333.85,17.095,994.5,1105,63.82,1.22299993,0.009029346,1.37469995,0.155412227,2776.419922,25792.85938,7223.689941,1572.969971,7755.899902,23951.81055,3436.593994,11.65999985,219.8373413,1121.76001,16612036.02,32326136.17,1.059330047,2.23E+12,201862.4741,670839,42.10497099
15/1/18,13767.3,14445.5,13641.7,13819.8,12750799872,2.31E+11,22,63876,4682,1339.25,17.325,1002,1129,64.22,1.213700056,0.00899038,1.363899946,0.154464006,2786.23999,25803.18945,7261.060059,1591.969971,7769.100098,23714.88086,3410.488037,10.15999985,222.7037811,1122.26001,17165770.55,32575141.38,1.050657768,2.23E+12,193346.2866,592041,41.79217877
14/1/18,14370.8,14511.8,13268,13772,11084099584,2.41E+11,22,57507,4579,1326.8,17.12,991,1098,64.22,1.213700056,0.00899038,1.363899946,0.154464006,2786.23999,25803.18945,7261.060059,1591.969971,7778.600098,23653.82031,3428.940918,10.15999985,222.7037811,1122.26001,16501289.11,33603224.7,1.014637591,2.13E+12,180298.6834,652049,41.42350248
13/1/18,13952.4,14659.5,13952.4,14360.2,12763599872,2.34E+11,24,65514,3562,1326.8,17.12,991,1098,64.22,1.213700056,0.00899038,1.363899946,0.154464006,2786.23999,25803.18945,7261.060059,1591.969971,7778.600098,23653.82031,3428.940918,10.15999985,222.7037811,1122.26001,17087521.86,38260425.5,1.054668758,1.93E+12,234452.1164,747265,41.04500007
12/1/18,13453.9,14229.9,13158.1,13980.6,12065699840,2.26E+11,27,75933,5963,1326.8,17.12,991,1098,64.22,1.213700056,0.00899038,1.363899946,0.154464006,2786.23999,25803.18945,7261.060059,1591.969971,7778.600098,23653.82031,3428.940918,10.15999985,222.7037811,1122.26001,18527481.57,40136372.69,1.057117456,1.93E+12,270807.5084,822010,40.63729878
11/1/18,14968.2,15018.8,13105.9,13405.8,16534099968,2.51E+11,32,88028,6631,1323.05,17.01,981,1078,63.81,1.201699853,0.008948546,1.346199989,0.153711364,2767.560059,25574.73047,7211.779785,1586.790039,7762.899902,23710.42969,3425.344971,9.880000114,223.8024292,1105.52002,15935554.1,41068171.48,1.058194976,1.93E+12,259905.1071,876989,40.23973172
10/1/18,14588.5,14973.3,13691.2,14973.3,18500800512,2.45E+11,30,99815,5208,1319.75,17.135,970,1095,63.6,1.199200153,0.008904719,1.355350018,0.153259054,2748.22998,25369.13086,7153.569824,1559.800049,7748.5,23788.19922,3421.833984,9.819999695,223.4029083,1102.609985,15743559.47,39993340.56,1.054599348,1.93E+12,257849.822,919149,39.84401302
9/1/18,15123.7,15497.5,14424,14595.4,16659999744,2.54E+11,28,91854,4783,1311,17.055,962,1108,62.92,1.193199992,0.008875477,1.353999853,0.153456613,2751.290039,25385.80078,7163.580078,1560.099976,7731,23849.99023,3413.899902,10.07999992,221.6650848,1106.26001,15935554.1,41050023.03,1.050648337,1.93E+12,264641.9958,895996,39.44027898
8/1/18,16476.2,16537.9,14208.2,15170.1,18413899776,2.77E+11,30,87562,6972,1319.95,17.17,971,1090,61.73,1.197299957,0.008866034,1.354099989,0.154028624,2747.709961,25283,7157.390137,1561.810059,7696.5,23714.5293,3409.47998,9.520000458,221.7249908,1106.939941,15551564.84,43826673.43,1.047738315,1.93E+12,294130.9777,910004,39.02654361
7/1/18,17527.3,17579.6,16087.7,16477.6,15866000384,2.94E+11,26,79013,6408,1317.15,17.155,966,1095,61.49,1.204500079,0.008866034,1.354749918,0.154211521,2743.149902,25295.86914,7136.560059,1560.01001,7724.200195,23714.5293,3391.75,9.220000267,215.1331635,1102.22998,16127548.73,46900388.18,1.054609161,1.93E+12,227080.97,889098,38.59765029
6/1/18,17462.1,17712.4,16764.6,17527,18314600448,2.93E+11,27,79836,7901,1317.15,17.155,966,1095,61.49,1.204500079,0.008866034,1.354749918,0.154211521,2743.149902,25295.86914,7136.560059,1560.01001,7724.200195,23714.5293,3391.75,9.220000267,215.1331635,1102.22998,13727615.88,41569957.46,1.067635797,1.93E+12,300697.1506,888402,38.20970105
5/1/18,15477.2,17705.2,15202.8,17429.5,23840899072,2.60E+11,30,79232,7563,1317.15,17.155,966,1095,61.49,1.204500079,0.008866034,1.354749918,0.154211521,2743.149902,25295.86914,7136.560059,1560.01001,7724.200195,23714.5293,3391.75,9.220000267,215.1331635,1102.22998,16127548.73,42527795.29,1.065832702,1.93E+12,266691.8355,1054711,37.80285233
4/1/18,15270.7,15739.7,14522.2,15599.2,21783199744,2.56E+11,31,86342,6859,1314.5,17.13,959,1100,61.98,1.206500053,0.008873114,1.355450153,0.153926671,2723.98999,25075.13086,7077.910156,1555.719971,7695.899902,23506.33008,3385.709961,9.220000267,213.3254242,1086.400024,15071578.27,39612658.08,1.06551321,1.93E+12,189339.1282,937530,37.48566299
3/1/18,14978.2,15572.8,14844.5,15201,16871900160,2.51E+11,31,91452,5887,1314.9,17.125,951,1086,61.61,1.202299953,0.008857395,1.356150031,0.153803557,2713.060059,24922.67969,7065.529785,1552.579956,7671.100098,22764.93945,3369.10791,9.149999619,212.2068024,1082.47998,16415540.67,40553327.64,1.041367596,1.93E+12,234989.0508,850801,37.21594172
2/1/18,13625,15444.6,13163.6,14982.1,16846600192,2.29E+11,32,85549,4521,1312.05,17.06,936,1087,60.37,1.206500053,0.008857395,1.355100036,0.153943256,2695.810059,24824.00977,7006.899902,1550.01001,7648.100098,22764.93945,3348.325928,9.770000458,199.1030731,1065,14975580.96,32334328.99,1.0433825,1.92E+12,184794.6627,593282,36.96452518
1/1/18,14112.2,14112.2,13154.7,13657.2,10291200000,2.37E+11,26,65416,3338,1296.5,16.865,927,1056,60.46,1.199300051,0.008857395,1.351150036,0.153572083,2673.610107,24719.2207,6903.390137,1535.51001,7687.799805,22764.93945,3307.172119,11.03999996,193.2602997,1046.400024,15177350.25,35435185.86,1.037056969,1.87E+12,234540.6526,678712,36.79505128
31/12/17,12897.7,14377.4,12755.6,14156.4,12136299520,2.16E+11,28,67355,4099,1296.5,16.865,927,1056,60.46,1.199300051,0.008857395,1.351150036,0.153572083,2673.610107,24719.2207,6903.390137,1535.51001,7687.799805,22764.93945,3307.172119,11.03999996,193.2602997,1046.400024,13687549,33640243.62,1.036882014,1.87E+12,298339.3935,815099,36.67764965
30/12/17,14681.9,14681.9,12350.1,12952.2,14452599808,2.46E+11,33,83250,4761,1296.5,16.865,927,1056,60.46,1.199300051,0.008857395,1.351150036,0.153572083,2673.610107,24719.2207,6903.390137,1535.51001,7687.799805,22764.93945,3307.172119,11.03999996,193.2602997,1046.400024,15363575.41,40531227.59,1.047753715,1.87E+12,251563.8573,838925,36.63191951
29/12/17,14695.8,15279,14307,14656.2,13025500160,2.46E+11,34,91724,4715,1296.5,16.865,927,1056,60.46,1.199300051,0.008857395,1.351150036,0.153572083,2673.610107,24719.2207,6903.390137,1535.51001,7687.799805,22764.93945,3307.172119,11.03999996,193.2602997,1046.400024,13873774.15,37008426.92,1.08320304,1.87E+12,251609.9899,741488,36.80656015
28/12/17,15864.1,15888.4,13937.3,14606.5,12336499712,2.66E+11,39,92296,5214,1291,16.74,925,1057,59.84,1.193400025,0.008832362,1.343400121,0.153111219,2687.540039,24837.50977,6950.160156,1548.930054,7622.899902,22783.98047,3296.38501,10.18000031,197.1554718,1048.140015,14525562.2,41529952.92,1.067594788,1.87E+12,301139.8528,749191,36.94876778
27/12/17,16163.5,16930.9,15114.3,15838.5,12487600128,2.71E+11,38,99195,5112,1279.4,16.5,919,1055,59.67,1.189499974,0.008833922,1.341400027,0.152545989,2682.620117,24774.30078,6939.339844,1543.939941,7620.700195,22911.21094,3275.782959,10.47000027,196.925766,1049.369995,13221986.11,38893686.5,1.05031312,1.87E+12,198300.0454,605853,37.10824156
26/12/17,14036.6,16461.2,14028.9,16099.8,13454300160,2.35E+11,41,126930,4820,1268.05,16.175,912,1028,59.55,1.185299993,0.008826125,1.336800098,0.152828082,2680.5,24746.21094,6936.25,1544.22998,7592.700195,22892.68945,3306.125,10.25,197.1954346,1056.73999,12570198.06,32706729.13,1.050745956,1.87E+12,178454.3545,565074,37.15611743
25/12/17,13995.9,14593,13448.9,14026.6,10664699904,2.35E+11,41,116313,4516,1268.05,16.175,912,1028,58.25,1.185299993,0.008823789,1.338550091,0.152058885,2683.340088,24754.06055,6959.959961,1542.930054,7592.700195,22939.17969,3280.839111,9.899999619,195.0281219,1060.119995,14153111.89,37634874.15,1.064142862,1.87E+12,182640.7713,652209,37.16997921
24/12/17,14608.2,14626,12747.7,13925.8,11572299776,2.45E+11,47,109871,5438,1268.05,16.175,912,1028,58.25,1.185299993,0.008823789,1.338550091,0.152058885,2683.340088,24754.06055,6959.959961,1542.930054,7592.700195,22902.75977,3297.062988,9.899999619,195.0281219,1060.119995,12942648.37,41833672.65,1.060037964,1.87E+12,160500.9266,729637,37.12603982
23/12/17,13948.7,15603.2,13828.8,14699.2,13086000128,2.34E+11,63,145737,6077,1268.05,16.175,912,1028,58.25,1.185299993,0.008823789,1.338550091,0.152058885,2683.340088,24754.06055,6959.959961,1542.930054,7592.700195,22902.75977,3297.062988,9.899999619,195.0281219,1060.119995,14432449.62,51049170.67,1.062319065,1.87E+12,291040.973,890731,37.01936157
22/12/17,15898,15943.4,11833,13831.8,22197999616,2.66E+11,100,164227,7892,1268.05,16.175,912,1028,58.25,1.185299993,0.008823789,1.338550091,0.152058885,2683.340088,24754.06055,6959.959961,1542.930054,7592.700195,22902.75977,3297.062988,9.899999619,195.0281219,1060.119995,12290860.32,43552942.14,1.038692091,1.87E+12,228091.5617,840739,36.74936697
21/12/17,16642.4,17567.7,15342.7,15802.9,16516599808,2.79E+11,53,141432,7857,1265.85,16.145,917,1033,58.34,1.185899854,0.008818342,1.336650014,0.151941046,2684.570068,24782.28906,6965.359863,1547.109985,7604,22866.09961,3300.059082,9.619999886,195.6473541,1063.630005,12663310.64,40786861.39,1.07280014,1.87E+12,321480.9061,853863,36.31843168
20/12/17,17760.3,17934.7,16077.7,16624.6,22149699584,2.98E+11,68,164499,11080,1264.55,16.185,920,1031,58.09,1.184499979,0.008853476,1.339300036,0.151857972,2679.25,24726.65039,6960.959961,1540.079956,7525.200195,22891.7207,3287.605957,9.720000267,196.5562286,1064.949951,13035760.95,41629001.08,1.0601594,1.87E+12,212627.8446,887697,35.76707866
19/12/17,19118.3,19177.8,17275.4,17776.7,16894499840,3.20E+11,51,156057,2685,1260.35,16.155,914,1016,57.49,1.182300091,0.008879418,1.33739984,0.151237875,2681.469971,24754.75,6963.850098,1536.75,7544.100098,22868,3296.538086,10.02999973,195.8670807,1070.680054,16946489.24,52600190.39,1.042035055,1.72E+12,257014.9995,922523,35.13674531
18/12/17,19106.4,19371,18355.9,19114.2,14839499776,3.20E+11,48,137631,5443,1260.6,16.09,902,1015,57.17,1.179499984,0.008876265,1.336650014,0.151215017,2690.159912,24792.19922,6994.759766,1548.920044,7537,22901.76953,3267.922119,9.529999733,197.6548462,1077.140015,14630524.31,53191582.14,1.041074422,1.59E+12,262597.6285,877464,34.86295718
17/12/17,19475.8,20089,18974.1,19140.8,13314599936,3.26E+11,47,124072,2991,1254.6,15.985,882,1028,57.29,1.180600047,0.008899964,1.33949995,0.151356906,2675.810059,24651.74023,6936.580078,1530.420044,7490.600098,22553.2207,3266.136963,9.420000076,191.3227081,1064.189941,13523349.5,50569835.23,1.056583702,1.59E+12,183692.7238,819304,34.96011725
16/12/17,17760.3,19716.7,17515.3,19497.4,12740599808,2.97E+11,43,117337,11755,1254.6,15.985,882,1028,57.29,1.180600047,0.008899964,1.33949995,0.151356906,2675.810059,24651.74023,6936.580078,1530.420044,7490.600098,22553.2207,3266.136963,9.420000076,191.3227081,1064.189941,13365181.67,46748982.95,1.057938769,1.59E+12,237114.5897,942513,34.34173602
15/12/17,16601.3,18154.1,16601.3,17706.9,14309999616,2.78E+11,43,128830,,1254.6,15.985,882,1028,57.29,1.180600047,0.008899964,1.33949995,0.151356906,2675.810059,24651.74023,6936.580078,1530.420044,7490.600098,22553.2207,3266.136963,9.420000076,191.3227081,1064.189941,14630524.31,47709970.57,1.041837308,1.59E+12,215114.7697,1072861,33.73385253
14/12/17,16384.6,17085.8,16185.9,16564,13777399808,2.74E+11,46,163855,12356,1251,16.01,879,1020,57,1.184499979,0.008867607,1.34344995,0.151267633,2652.01001,24508.66016,6856.529785,1506.949951,7448.100098,22694.44922,3292.438965,10.48999977,186.2390137,1049.150024,14709608.23,47718952.97,1.057064672,1.59E+12,277147.4477,958476,33.17569184
13/12/17,17500,17653.1,16039.7,16408.2,12976900096,2.93E+11,54,201431,,1242.65,15.705,877,1008,56.59,1.173599958,0.008823011,1.335299969,0.151043713,2662.850098,24585.42969,6875.799805,1524.449951,7496.5,22758.07031,3303.037109,10.18000031,185.9493713,1040.609985,12337090.77,41532449.57,1.061313154,1.59E+12,333417.1171,867771,32.72847682
12/12/17,16919.8,17781.8,16571.6,17415.4,14603799552,2.83E+11,59,230521,11131,1240.9,15.78,883,1006,57.12,1.176599979,0.008812125,1.334899902,0.1510095,2664.110107,24504.80078,6862.319824,1516.119995,7500.399902,22866.16992,3280.813965,9.920000076,190.6035919,1040.47998,13523349.5,42517108.93,1.060447971,1.59E+12,254835.4834,867654,32.71456323
11/12/17,15427.4,17513.9,15404.8,16936.8,12153900032,2.58E+11,62,242875,,1247.15,15.835,884,1007,57.84,1.1796,0.008800493,1.33739984,0.151125878,2659.98999,24386.0293,6875.080078,1519.839966,7453.5,22938.73047,3322.196045,9.340000153,194.4188843,1041.099976,12969762.09,36118756.35,1.056458927,1.59E+12,240250.798,739391,32.68430854
10/12/17,15168.4,15850.6,13226.6,15455.4,13433299968,2.54E+11,55,189621,4596,1250.65,15.825,892,1009,57.15,1.174200058,0.008826125,1.345499992,0.151144162,2651.5,24329.16016,6840.080078,1521.719971,7394,22811.08008,3289.991943,9.579999924,191.2528076,1037.050049,13760601.25,40234510.34,1.051266287,1.59E+12,256978.9731,877574,32.56496472
9/12/17,16523.3,16783,13674.9,15178.2,13911300096,2.76E+11,58,214245,5263,1250.65,15.825,892,1009,57.15,1.174200058,0.008826125,1.345499992,0.151144162,2651.5,24329.16016,6840.080078,1521.719971,7394,22811.08008,3289.991943,9.579999924,191.2528076,1037.050049,12337090.77,40290718.09,1.051352891,1.59E+12,299816.9523,902011,32.5617337
8/12/17,17802.9,18353.4,14336.9,16569.4,21135998976,2.98E+11,87,344686,7572,1250.65,15.825,892,1009,57.15,1.174200058,0.008826125,1.345499992,0.151144162,2651.5,24329.16016,6840.080078,1521.719971,7394,22811.08008,3289.991943,9.579999924,191.2528076,1037.050049,11941671.2,35850533.45,1.045315113,1.59E+12,340308.5676,869098,32.52960102
7/12/17,14266.1,17899.7,14057.3,17899.7,17950699520,2.39E+11,96,331637,7224,1255,15.91,900,1013,56.5,1.178599954,0.008896797,1.333099961,0.151146457,2636.97998,24211.48047,6812.839844,1520.469971,7320.799805,22498.0293,3272.053955,10.15999985,191.752182,1030.930054,14867776.06,34001400.78,1.059046223,1.41E+12,267883.0924,978251,32.55594227
6/12/17,11923.4,14369.1,11923.4,14291.5,12656300032,1.99E+11,47,179109,4252,1263.7,16.115,907,997,55.79,1.181699991,0.008892842,1.336249948,0.151212722,2629.27002,24140.91016,6776.379883,1508.880005,7348,22177.03906,3293.965088,11.02000046,189.0255432,1018.380005,11918845.17,28080616.4,1.058658534,1.35E+12,224596.1506,891235,32.36258612
