WilliamR14,MACD,MACD_signal,MACD_hist,EMA30,Price
-28.926441351888684,10.599987253402617,8.947783501328963,1.6522037520736532,422.6199280493908,437.7
-22.200772200772246,10.8572608240558,9.329678965874331,1.5275818581814686,424.630604309472,435.12
-31.330264114368777,10.729287002498552,9.609600573199176,1.1196864292993762,426.0291904015424,423.99
-70.47451669595786,9.618888287574805,9.611458116074301,0.007430171500503846,425.7572983480034,421.65
-77.32864674868203,8.452634157220587,9.379693324303558,-0.9270591670829713,425.2096585682696,410.94
-100.0,6.588216999168424,8.82139805927653,-2.233181060108107,423.30703742583364,400.57
-87.90964636178491,4.225175442299474,7.902153535881119,-3.6769780935816456,420.2754324357225,407.71
-71.20286496734786,2.8952121092277707,6.9007652505504495,-4.005553141322679,418.60004144429286,414.32
-57.278281019591354,2.347517621958218,5.990115724832004,-3.6425981028737855,418.0293692517205,413.97
-58.01558879292181,1.8637396889469073,5.1648405176549845,-3.301100828708077,417.48812001815776,414.86
-56.140720455024216,1.5344693461153156,4.438766283347051,-2.9042969372317353,417.13770401573674,417.13
-51.35875289656628,1.4400897972174675,3.8390309861211342,-2.3989411889036667,417.13667681363853,421.69
-41.75268590688857,1.7134951102208902,3.4139238109410854,-1.7004287007201953,417.74378657182007,411.62
-62.96608384242681,1.1048696989248015,2.9521129885378286,-1.847243289613027,416.9272816955774,414.07
-57.80492942911316,0.8108769157278743,2.523865773975838,-1.7129888582479635,416.5463108028337,416.44
-50.88796316597238,0.7603597560638491,2.17116457039344,-1.410804814329591,416.53213602912257,416.83
-45.58261700095519,0.7432268274830562,1.8855770218113634,-1.1423501943283072,416.5718512252396,417.01
-26.683689754229228,0.735692745803135,1.6556001666097178,-0.9199074208065827,416.6302710618743,420.62
-14.643545279383444,1.0093832203182842,1.526356777351431,-0.5169735570331468,417.16223492029104,409.55
-48.10973569755772,0.32923321351029244,1.2869320645832034,-0.957698851072911,416.14727026425226,410.44
-47.92184724689162,-0.13640264041060846,1.002265123584441,-1.1386677639950495,415.3863008956853,413.76
-57.16694772344016,-0.23481930498786596,0.7548482378699797,-0.9896675428578456,415.16946077626056,413.31
-59.69645868465426,-0.3451478107963908,0.5348490281367055,-0.8799968389330963,414.92153267275916,418.09
-32.82743114109064,-0.04634367362876901,0.41861048778361065,-0.46495416141237966,415.34399498305794,418.04
-33.10848791455863,0.18430166088865008,0.37174872240461854,-0.18744706151596846,415.7034623186502,416.39
-42.38336143901075,0.23128245960305094,0.343655469844305,-0.11237301024125407,415.7950006761635,417.18
-29.501915708812245,0.3284750231587168,0.3406193805071874,-0.01214435734847058,415.97966725267503,417.95
-20.52489905787354,0.4623042393557739,0.3649563522769047,0.09734788707886921,416.2423782856517,426.77
-8.958517210944516,1.2654775085773622,0.5450605835369962,0.720416925040366,417.64606118089813,424.23
-20.16769638128856,1.6777018362172953,0.771588834073056,0.9061130021442393,418.5239196901117,416.52
-54.19240953221543,1.366507769995394,0.8905726212575236,0.47593514873787046,418.2567303980968,414.82
-61.69461606354812,0.9715094814170584,0.9067599932894306,0.06474948812762782,417.79849967835054,416.73
-53.2656663724624,0.8033312270446231,0.8860742400404691,-0.08274301299584597,417.65603305457046,417.96
-50.25498377376002,0.7605325237381066,0.8609658967799966,-0.10043337304188993,417.69656198062773,420.87
-43.05103148751357,0.9504704909624593,0.8788668156164892,0.07160367534597012,418.11968704987737,420.9
-42.88816503800232,1.0908438784919667,0.9212622281915847,0.16958165030038208,418.49039544322704,421.44
-45.153374233128886,1.2314686820721477,0.9833035189676973,0.24816516310445036,418.8836760507968,424.03
-29.263803680981813,1.534220665708233,1.0934869483158045,0.4407337173924284,419.5698525773572,423.41
-33.06748466257658,1.7044768276372224,1.215684924180088,0.4887919034571344,420.0818722337096,422.74
-37.177914110429434,1.7649968766968414,1.3255473146834387,0.4394495620134027,420.43628926921497,420.35
-51.840490797545904,1.601643674373804,1.3807665866215117,0.2208770877522923,420.42478403331967,419.41
-57.60736196319006,1.3804222916492108,1.3806977276270516,-0.00027543597784074336,420.28947949554373,421.56
-36.908077994429014,1.3628793588405301,1.3771340538697472,-0.014254695029217057,420.4588822294712,422.48
-27.15328467153265,1.4069938204993377,1.3831060071956653,0.0238878133036724,420.72836459887503,425.19
-14.140730717185242,1.6417046514798699,1.4348257360525063,0.20687891542736359,421.323249319025,423.73
-29.53410981697138,1.6904187822882477,1.4859443452996546,0.20447443698859313,421.6441494098217,424.28
-26.200873362445442,1.7531957362573394,1.5393946234911915,0.21380111276614788,421.9955961551788,429.71
-1.6405667412380827,2.2155629140250426,1.6746282815979616,0.540934632427081,423.0241833344883,430.57
-12.7870887647424,2.6211718092672527,1.8639369871318199,0.7572348221354328,424.0302922232232,427.4
-32.46430788330238,2.6562081595650398,2.022391221618464,0.6338169379465759,424.4795865934601,428.59
-25.07759155803859,2.7483168880369817,2.1675763549021676,0.5807405331348141,425.0276417143321,435.51
-2.615384615384569,3.3411847876883485,2.402298041459404,0.9388867462289445,426.4252894857545,441.39
-6.257067470787875,4.236666079008501,2.7691716489692233,1.4674944300392774,428.4205842209872,449.42
-3.3205994710549356,5.530542690965774,3.3214458573685333,2.2090968335972407,431.2205063248556,445.74
-14.134587129003815,6.187676302146372,3.8946919463241008,2.292984355822271,433.15643881487483,450.28
-0.8628954937681,6.99417498552549,4.514588554164378,2.4795864313611116,435.43958030622485,458.55
-4.038364462392645,8.206056575232537,5.25288215837801,2.9531744168545275,438.5209695987282,461.43
-11.854728186386465,9.291763728704098,6.060658472443228,3.2311052562608698,441.5755069855644,466.09
-4.151865008881008,10.408237837791944,6.930174345512971,3.478063492278973,444.8441060541558,444.69
-51.768631813125666,9.457233361005592,7.435586148611495,2.0216472123940967,444.82355858026835,449.01
-43.53319549735814,8.948985028925108,7.738265924674218,1.2107191042508898,445.3817507695659,455.1
-30.706781279847082,8.934613999187661,7.977535539576907,0.957078459610754,446.67751733362377,448.32
-46.89589302769816,8.28068098159639,8.038164627980803,0.24251635361558677,446.8965150224739,451.88
-39.344262295081926,7.957962167453957,8.022124135875433,-0.0641619684214767,447.56097968614404,444.67
-58.42950326141492,7.039274068995326,7.825554122499412,-0.7862800535040861,447.1755157279915,450.3
-52.63785394932934,6.68840135289247,7.598123568578023,-0.9097222156855533,447.592113630926,446.72
-67.83775151708703,6.0516959331207545,7.288838041486569,-1.2371421083658145,447.4758318134692,447.98
-63.81347812200562,5.584400280215618,6.947950489232379,-1.3635502090167604,447.54305423833995,459.6
-26.70073458958785,6.081597130159253,6.774679817417754,-0.6930826872585012,449.1506470065613,458.54
-30.086234429894468,6.317274466950948,6.683198747324393,-0.36592428037344416,450.4025607390198,458.55
-30.054295752155756,6.430727942021917,6.632704586263897,-0.20197664424197992,451.48888597381716,460.48
-23.8901309485786,6.600291457339324,6.626221960478983,-0.02593050313965861,452.6877011773082,450.89
-53.20407492605979,5.892909123672496,6.479559393117685,-0.5866502694451894,452.4480076870004,452.73
-37.7468060394889,5.418317162837525,6.267310947061653,-0.8489937842241284,452.485606662067,454.77
-37.246376811594295,5.147473693091172,6.043343496267557,-0.8958698031763852,452.7901924404581,455.67
-32.898550724637616,4.948408596360082,5.824356516286062,-0.8759479199259799,453.1741667817304,455.67
-32.898550724637616,4.73605379297976,5.606695971624801,-0.8706421786450411,453.50694454416634,457.57
-23.719806763285092,4.667273775596584,5.4188115324191575,-0.7515377568225734,454.04868527161085,454.16
-41.89325276938564,4.288175200432022,5.192684266021731,-0.9045090655897088,454.06352723539607,453.78
-51.632047477745004,3.9119791634748253,4.9365432455123495,-1.0245640820375241,454.0257236040099,454.62
-47.34939759036146,3.6396662665599138,4.6771678497218625,-1.0375015831619487,454.10496045680856,438.71
-100.0,2.1156642388737623,4.164867127552243,-2.0492028886784803,452.0522990625674,442.68
-78.91590275009958,1.2142305791324475,3.5747398178682834,-2.360509238735836,450.8026591875584,443.19
-76.88322040653644,0.534825511481813,2.9667569565909893,-2.4319314451091762,449.7876379625506,439.32
-92.30769230769228,-0.312284732534863,2.310948618765819,-2.623233351300682,448.3919529008772,444.15
-72.45313773431138,-0.5871171489862945,1.731335465215396,-2.3184526142016906,447.8263591807602,445.98
-59.671361502347295,-0.649767992086538,1.2551147737550092,-1.9048827658415473,447.5801779566589,449.6
-42.67605633802803,-0.40267371825245846,0.9235570753535156,-1.326230793605974,447.8494875624377,453.38
-24.929577464788732,0.09704599735266584,0.7582548597533456,-0.6612088624006798,448.5868892207793,473.46
-11.50637880274779,2.089281717586232,1.024460231319923,1.064821486266309,451.90330399134206,530.04
-3.5699417152373667,8.139844954605906,2.4475371759771196,5.692307778628786,462.3215301258298,526.23
-23.788281719138723,12.483621337403576,4.454754008262411,8.028867329141166,470.8426594423858,533.86
-17.24285836836237,16.35326241979601,6.834455690569131,9.51880672922688,479.2449715167344,531.39
-19.36175688427558,19.001633496658485,9.267891251787002,9.733742244871483,486.1976419811698,536.92
-14.617826198850537,21.301164870306764,11.674545975490954,9.62661889481581,492.9606230503471,537.97
-13.717079866174833,22.943804381053326,13.928397656603428,9.015406724449898,498.96187331030086,569.19
-4.012663819761399,26.45978913299382,16.434675951881506,10.025113181112314,508.3256235355941,572.73
-11.499570418346424,29.19533514510681,18.986807790526566,10.208527354580244,516.9128737308482,574.98
-10.012557002180937,31.185346007644227,21.426515433950097,9.75883057369413,524.6551572334018,585.54
-3.1395348837209522,33.23147593119751,23.78750753339958,9.443968397797928,532.7731362689483,576.6
-9.472954230235763,33.74270050456607,25.77854612763288,7.964154376933195,538.6167180997552,581.65
-6.048047204270872,34.16154938108491,27.455146778323286,6.706402602761624,544.3544890197878,574.63
-11.43045195261079,33.54040192672119,28.672197808002867,4.868204118718321,548.3912238171495,577.47
-10.879550867642024,32.89807384222854,29.517373014848,3.38070082738054,552.2683939748629,606.73
-0.4107857594269919,34.35404957270032,30.484708326418463,3.8693412462818557,559.5299414448812,672.78
-7.345596296747505,40.37221802736963,32.46221026660869,7.910007760760934,574.6299492522303,704.38
-5.948602436776904,47.14802273655653,35.39937276059826,11.748649975958266,591.9299560185996,685.56
-15.990754360159725,50.41809169404985,38.403116547288576,12.014975146761273,604.4139618827863,694.47
-11.770172753116105,53.116315615800545,41.34575636099097,11.770559254809577,616.4214336317482,766.31
-3.1292229729730066,60.3558207896416,45.1477692467211,15.2080515429205,636.4065758141818,748.91
-12.528419856006083,63.95194796812518,48.908604991001916,15.043342977123267,651.4070323722909,756.23
-10.338274420372478,66.62456102285591,52.451796197372715,14.172764825483199,665.3834280559855,763.78
-6.751235271759804,68.56151357544707,55.67373967298759,12.887773902459479,678.5029709818541,737.23
-19.365260357278597,67.17979248616166,57.9749502356224,9.204842250539258,686.3332415176069,666.65
-53.7770479134467,59.701352402121415,58.32023066892221,1.3811217331992083,683.7088093152593,596.12
-87.84292890262752,47.53549361944465,56.1632832590267,-8.627789639582048,672.030301406558,623.98
-70.05230839208551,39.68457299347904,52.86754120591716,-13.182968212438126,665.6235945523503,665.3
-51.25767568796909,36.37750329514722,49.56953362376318,-13.192030328615957,665.5804486120369,665.12
-51.33954969297248,33.3575768557688,46.3271422701643,-12.969565414395504,665.5190554637653,629.37
-67.60063679781669,27.75954244479408,42.61362230509026,-14.854079860296181,660.69918140193,655.28
-55.815328633158984,25.124164573576877,39.115730758787585,-13.991566185210708,659.9766238816727,647.0
-59.5815328633159,22.1125817448617,35.71510095600241,-13.60251921114071,658.2464073641163,639.89
-62.815556060950655,18.933904807892645,32.358861726380454,-13.424956918487808,655.7988863822342,673.34
-47.600636797816684,18.896093477698855,29.666308076644135,-10.77021459894528,658.1377015312696,676.3
-46.25426427109395,18.88725447566435,27.510497356448177,-8.623242880783828,660.5593413271004,703.7
-30.180353031465827,20.850844950131204,26.17856687518478,-5.327721925053577,666.3114291501537,658.66
-51.18966689326991,18.558719595937077,24.65459741933524,-6.095877823398162,665.2912385967999,683.66
-29.379993248565334,18.545701502526413,23.432818235973475,-4.887116733447062,667.7404067838933,670.63
-23.387591091738763,17.28472491649211,22.203199572077203,-4.918474655585094,668.1256858793741,677.33
-18.824490907852603,16.634276310152018,21.089414919692167,-4.45513860954015,669.3529277621243,640.56
-69.15396177796875,13.001881803074639,19.47190829636866,-6.4700264932940215,665.5138707271744,666.52
-41.281941163839434,12.078702268434881,17.993267090781906,-5.914564822347025,665.6480212968845,650.96
-57.987975091260466,9.97651086929045,16.389915846483614,-6.413404977193164,663.6896184573,649.36
-59.7058191969079,8.088167056635484,14.729566088513987,-6.641399031878503,661.7790026629933,647.66
-61.53102855915833,6.380910028981248,13.05983487660744,-6.678924847626192,659.8964689745942,664.55
-43.39703671891784,6.317948995588495,11.71145770040365,-5.393508704815156,660.5169397779816,654.47
-54.21945458449646,5.39251856776707,10.447669873876334,-5.0551513061092646,659.7106811409175,658.08
-50.34356882112947,4.893990243203007,9.336933947741668,-4.442943704538662,659.4932569887951,663.26
-44.78204852909603,4.8608527781661905,8.441717713826574,-3.580864935660383,659.9954893902891,660.77
-47.45544341850982,4.5808635644972355,7.669546883960706,-3.0886833194634704,660.0987574715839,679.46
-5.847139078379418,5.8002353935087285,7.29568458587031,-1.4954491923615816,662.6802564753727,673.11
-14.48506837845381,6.182931437395155,7.073133956175279,-0.8902025187801241,664.0708889453231,672.86
-13.55524079320106,6.392360743147833,6.93697931356979,-0.5446185704219566,665.24277041928,665.68
-23.725212464589266,5.910832583915294,6.7317499676388906,-0.8209173837235966,665.3010676967093,665.01
-35.43709150326799,5.412759723161457,6.467951918743404,-1.055192195581947,665.2622586704814,650.62
-64.82843137254899,3.812927598945066,5.936947054783737,-2.1240194558386705,663.3099575144172,655.56
-65.20681265206825,2.9101197796992437,5.331581599766838,-2.421461820067594,662.2766298458282,661.28
-56.393793472445275,2.6259242543106893,4.790450130675608,-2.1645258763649187,662.1437458663844,654.1
-79.29292929292929,1.8005753469058163,4.1924751739216495,-2.391899827015833,661.0712464175332,651.78
-83.82675438596499,0.9483438627920577,3.543648911695731,-2.5953050489036733,659.832413561862,654.35
-76.78179824561397,0.4748480406198041,2.9298887374805456,-2.4550406968607414,659.1014250869471,655.03
-74.91776315789481,0.1527091709335764,2.3744528241711516,-2.221743653237575,658.5585684086875,656.99
-69.54495614035086,0.054934168519253035,1.9105490930407718,-1.8556149245215188,658.3494259541958,655.05
-74.86293859649135,-0.1770540432700045,1.4930284657786164,-1.6700825090486209,657.9095024936363,624.68
-99.4404616191643,-2.7794715420419607,0.6385284642145009,-3.4180000062564617,653.4789021611515,606.27
-99.42136498516322,-6.2553317300594244,-0.7402435746402841,-5.51508815541914,647.184381872998,547.47
-88.60169491525424,-13.597896473035462,-3.31177415431932,-10.286122318716142,633.8891309565983,566.35
-74.10720887245841,-17.689559488494865,-6.187331221154429,-11.502228267340435,624.8839134957185,578.29
-65.27911275415902,-19.741209321250835,-8.89810684117371,-10.843102480077125,618.6713916962893,575.04
-66.83108210654126,-21.382915494250597,-11.395068571789087,-9.98784692246151,612.8538728034507,587.78
-57.163454241918394,-21.409176279429857,-13.397890113317242,-8.011286166112615,609.5106897629906,592.69
-52.98084291187739,-20.794090840132412,-14.877130258680276,-5.916960581452136,607.2679311279252,591.05
-52.935613523524374,-20.206042808316624,-15.942912768607545,-4.263130039709079,605.1055403108685,587.8
-55.49688706753887,-19.77431238101576,-16.70919269108919,-3.065119689926572,602.7981349360861,592.1
-52.10812514776579,-18.867693813973574,-17.140892915666065,-1.7268008983075092,601.3717169446079,589.12
-54.456615966585254,-18.18008446584679,-17.34873122570221,-0.8313532401445798,599.7381546853269,587.56
-55.68602726771226,-17.558623187789067,-17.39070961811958,-0.16791356966948712,598.1144007272833,585.59
-56.224283985477996,-17.02877605326762,-17.318322905149188,0.2895468518815676,596.4444806303122,570.47
-58.70872454900306,-17.625747374616708,-17.37980779904269,-0.2459395755740168,592.9812165462706,567.24
-55.94946025515214,-18.150260548042752,-17.533898348842705,-0.6163621992000472,589.5490543401012,577.44
-38.57607393462252,-17.54068812781486,-17.535256304637137,-0.005431823177723061,587.934513761421,573.22
-72.83614589003805,-17.199847193131177,-17.468174482335947,0.26832728920476967,585.9725785932316,574.32
-69.8421339139901,-16.649047632417478,-17.304349112352252,0.6553014799347743,584.4189014474673,575.63
-66.2765378334241,-15.923275353996019,-17.028134360681005,1.1048590066849862,583.2470479211383,581.7
-49.75503538377781,-14.688971997922295,-16.560301888129263,1.8713298902069688,583.0407748649866,581.31
-50.81654872074052,-13.585640627802718,-15.965369636063954,2.3797290082612363,582.8100048829883,586.75
-36.00979858464892,-12.132424988788102,-15.198780706608783,3.066355717820681,583.3353375652565,583.41
-45.1007076755581,-11.122043220457158,-14.383433209378458,3.2613899889213,583.3452925565556,580.18
-50.61224489795929,-10.461350459280993,-13.599016659358965,3.1376662000779714,582.9232535490148,577.76
-45.556805399325064,-10.017544444578562,-12.882722216402884,2.8651777718243228,582.2348197424795,579.65
-38.14549566528464,-9.4049038980786,-12.187158552738028,2.782254654659427,581.8901771101489,569.95
-74.41860465116267,-9.591525647708863,-11.668031971732194,2.076506324023331,580.2981534954624,573.91
-59.32138772398036,-9.312536697730025,-11.196932916931761,1.8843962192017365,579.4463996960675,574.11
-67.51648351648358,-8.971875421276877,-10.751921417800784,1.7800459965239064,578.7348797365918,577.5
-57.43761996161233,-8.332304615835938,-10.267998057407814,1.9356934415718765,578.5702291050462,575.47
-67.1785028790786,-7.898198661535048,-9.794038178233262,1.8958395166982136,578.1568652243734,572.3
-82.38963531669889,-7.72095668980046,-9.379421880546701,1.6584651907462415,577.3759498611236,575.54
-66.84261036468351,-7.2356422482442895,-8.950665954086219,1.7150237058419293,577.1311565463071,598.21
-4.178814382895897,-4.964519625962453,-8.153436688461465,3.188917062499012,579.9416690067995,608.63
-7.428835917611742,-2.2973492566424056,-6.982219202097653,4.684869945455247,583.766779805893,606.59
-12.149965285813458,-0.3442402863016696,-5.654623418938456,5.310383132636787,586.8098758317739,610.44
-3.239990742883536,1.4970187677978402,-4.224294981591197,5.721313749389037,589.960559054204,614.54
-0.0,3.2496061319179717,-2.7295147588893633,5.979120890807335,593.2378178469769,626.32
-4.073827735284224,5.525398441334914,-1.0785321188445076,6.603930560179422,597.64877546738,622.86
-9.827070169604207,6.969447704367099,0.5310638457978136,6.438383858569285,601.0102720717293,623.51
-8.91072336100287,8.073253278487982,2.0395017323358475,6.033751546152135,604.0102357954987,606.72
-38.09687984830199,7.506682109739472,3.132937807816573,4.373744301922899,604.3715376894322,608.24
-35.47664195828306,7.098494645794176,3.9260491754120936,3.1724454703820824,604.8873326641746,609.24
-33.75280124116532,6.777567206568733,4.496352781643422,2.2812144249253112,605.4676883089513,610.68
-31.27047060851589,6.5637628914312245,4.909834803600982,1.6539280878302423,606.1626632010912,607.16
-37.33838993277028,6.040653950609112,5.135998633002608,0.9046553176065038,606.2956414409457,606.97
-39.90138787436081,5.546814706938221,5.218161847789731,0.3286528591484901,606.3855559154863,605.98
-71.4419768533,5.017717696005889,5.178073017432963,-0.16035532142707432,606.3314817934214,609.87
-66.93747792299543,4.856314423098638,5.113721298566098,-0.2574068754674599,606.8032842209652,609.23
-69.19816319321792,4.62346212183968,5.0156694632208145,-0.3922073413811349,607.1268463248365,608.31
-72.44789826916306,4.314948642256809,4.875525299028014,-0.5605766567712047,607.2846001481917,597.15
-96.14450516089867,3.1338061879711177,4.527181476816635,-1.393375288845517,605.9333201284328,596.3
-98.72495446265951,2.1048905193657674,4.042723285326462,-1.9378327659606942,604.6488774446417,602.84
-78.65576748410521,1.7964820551380853,3.593475039288786,-1.7969929841507009,604.4076937853562,602.63
-79.29155313351494,1.5176266252715322,3.1783053564853354,-1.6606787312138032,604.1706679473086,600.83
-68.81188118811849,1.138265514974023,2.770297388183073,-1.63203187320905,603.7252455543342,608.04
-24.19554455445583,1.4032302802398817,2.4968839665944347,-1.093653686354553,604.3005461470896,606.17
-35.76732673267362,1.4456587398614147,2.286638921247831,-0.8409801813864162,604.549806660811,604.73
-41.568627450980294,1.3475538721590965,2.098821911430084,-0.7512680392709874,604.5738324393695,605.69
-34.61030383091083,1.331915541370563,1.9454406374181796,-0.6135250960476166,604.7226547807869,609.73
-7.92602377807089,1.6267639654950017,1.881705303033544,-0.2549413375385423,605.3903008100153,613.98
-6.478149100257007,2.1782632839343705,1.9410168992137093,0.23724638472066117,606.5355940353467,610.89
-22.365038560411378,2.3390304048321013,2.0206196003373877,0.3184108044947136,607.1161814973004,612.13
-15.989717223650418,2.5372493126029667,2.1239455427905036,0.4133037698124631,607.7846906309937,610.2
-25.91259640102803,2.5096743906273105,2.201091312357865,0.30858307826944564,608.1067318801946,612.51
-14.035989717223712,2.6437433333458102,2.289621716555454,0.35412161679035625,608.6938342961687,613.02
-11.413881748072093,2.75933873481074,2.3835651202065113,0.37577361460422853,609.2706563900128,617.12
-4.3406593406591565,3.1455250039377916,2.5359570969527674,0.6095679069850242,610.3172355380111,619.11
-3.674280039721994,3.5709925936648688,2.742964196295188,0.8280283973696809,611.489604132943,616.75
-15.897435897436013,3.675378966315293,2.9294471502992088,0.7459318160160842,612.1909902485506,618.99
-13.538640325392423,3.8939679595164307,3.122351312142653,0.7716166473737776,613.0975248820772,641.07
-2.662098049551896,5.7822189603490415,3.654324841783931,2.1278941185651106,616.8271882311336,636.19
-15.524512387980963,6.806435910171217,4.284747055461388,2.5216888547098293,619.4088964669825,636.79
-13.943068002108776,7.579182114046944,4.943634067178499,2.635548046868445,621.7263769380514,640.38
-5.214723926380504,8.384619372194038,5.631831128181607,2.7527882440124314,624.2135266796446,638.65
-10.576333537707066,8.782103043139045,6.261885511173094,2.520217531965951,626.1383897890253,641.63
-3.8001196888090463,9.231161725011816,6.855740753940839,2.3754209710709775,628.2039378171552,639.19
-11.101137043686197,9.283146028758097,7.34122180890429,1.9419242198538065,629.6687461082012,637.96
-14.843749999999835,9.119963975809924,7.696970242285417,1.4229937335245069,630.7742466271077,630.52
-39.38911867642384,8.294679302123313,7.816512054252996,0.47816724787031717,630.7403470768267,630.86
-38.73873873873871,7.58068499308547,7.7693466420194905,-0.18866164893402093,630.7563007999164,632.83
-37.715355805243306,7.092049166995025,7.6338871470145975,-0.5418379800195723,631.0327940265943,657.29
