date,open,high,low,close,volume,marketcap,google_trends,wiki_page_views,twitter_followers_growth,gold,silver,platinum,palladium,oil,usd_eur,usd_jpy,usd_gbp,usd_cny,SP500,Dow_Jones,Nasdaq,Russell_2000,FTSE_100,Nikkei,SSE,VIX,NVDA,GOOG,hash_rate,avg_block_size,difficulty,num_unique_addr,miners_revenue,est_TXN_vol,cost_per_TXN,total_TXN_fees,usd_trade_vol,BECI
20/2/18,11231.8,11958.5,11231.8,11403.7,9926540288,1.90E+11,17,38980,1609,1339.85,16.57,1000,1034,61.91,1.233999968,0.00936505,1.39865005,0.157529935,2716.26001,24964.75,7234.310059,1529.98999,7246.799805,21925.09961,3199.158936,20.60000038,248.7714539,1102.459961,23149934.67,1.006584074,2.87E+12,436341,22566369.92,1149698995,123.10248,565638.2495,1020588579,50.64939106
19/2/18,10552.6,11273.8,10513.2,11225.3,7652089856,1.78E+11,15,26856,1478,1346.6,16.72,1007,1034,61.89,1.246400118,0.009460738,1.406299829,0.157529935,2732.219971,25219.38086,7239.470215,1543.550049,7247.700195,22149.21094,3199.158936,19.45999908,243.5379486,1094.800049,23149934.67,0.972766673,2.87E+12,378869,21269179.13,836693606.2,136.2892293,468271.499,1377347061,50.40651227
18/2/18,11123.4,11349.8,10326,10551.8,8744009728,1.88E+11,16,26705,1489,1352.1,16.835,1005,1037,61.89,1.246400118,0.009460738,1.406299829,0.157529935,2732.219971,25219.38086,7239.470215,1543.550049,7294.700195,21720.25,3199.158936,19.45999908,243.5379486,1094.800049,21292223.86,0.973017181,2.87E+12,401860,20236577.45,877050948.2,119.2282046,527340.9642,973554319.9,50.07551125
17/2/18,10207.5,11139.5,10149.4,11112.7,8660880384,1.72E+11,15,28385,1334,1352.1,16.835,1005,1037,61.89,1.246400118,0.009460738,1.406299829,0.157529935,2732.219971,25219.38086,7239.470215,1543.550049,7294.700195,21720.25,3199.158936,19.45999908,243.5379486,1094.800049,22435430.51,0.989634395,2.87E+12,422415,19925190.58,1080869423,109.0058176,589979.4188,866501985.7,49.84861366
16/2/18,10135.7,10324.1,9824.82,10233.9,7296159744,1.71E+11,16,31048,1417,1352.1,16.835,1005,1037,61.89,1.246400118,0.009460738,1.406299829,0.157529935,2732.219971,25219.38086,7239.470215,1543.550049,7294.700195,21720.25,3199.158936,19.45999908,243.5379486,1094.800049,18720008.9,1.063894962,2.87E+12,475029,16527155.6,1288852356,85.66287851,639336.577,1282426211,49.61790609
15/2/18,9488.32,10234.8,9395.58,10166.4,9062540288,1.60E+11,18,36704,1802,1352.45,16.825,999,1017,61.48,1.249300122,0.009382623,1.404649854,0.157529935,2731.199951,25200.36914,7256.430176,1537.199951,7234.799805,21464.98047,3199.158936,19.12999916,246.1946564,1089.52002,25579248.8,1.015834832,2.87E+12,450367,20951584.52,1382435889,109.3663177,595161.9324,915165499.8,49.40386611
14/2/18,8599.92,9518.54,8599.92,9494.63,7909819904,1.45E+11,17,34123,1515,1336.25,16.58,972,993,60.7,1.234799981,0.009337069,1.385100126,0.157529935,2698.629883,24893.49023,7143.620117,1522.099976,7214,21154.16992,3199.158936,19.26000023,241.1209564,1069.699951,23435736.33,1.032956159,2.87E+12,414749,17728596.59,1263264354,99.54422387,589576.8853,188454378.6,49.19392283
13/2/18,8926.72,8958.47,8455.41,8598.31,5696719872,1.51E+11,16,37817,1071,1325.35,16.605,969,993,59.33,1.23330009,0.009197939,1.3901999,0.157579571,2662.939941,24640.44922,7013.509766,1494.949951,7168,21244.67969,3184.958984,24.96999931,232.3418427,1052.099976,23721537.99,1.04129159,2.87E+12,437380,18398084.88,1595114436,101.1142028,616527.146,836623674.3,48.9997561
12/2/18,8141.43,8985.92,8141.43,8926.57,6256439808,1.37E+11,18,42788,1741,1322.3,16.425,965,985,59.41,1.226299882,0.009187799,1.385149956,0.158185303,2656,24601.26953,6981.959961,1490.97998,7177.100098,21382.61914,3154.125,25.61000061,227.7475281,1051.939941,21578025.52,1.006919152,2.87E+12,368624,15831705.86,715801285.2,110.4917533,516998.7139,796391653.7,48.81919913
11/2/18,8616.13,8616.13,7931.1,8129.97,6122189824,1.45E+11,16,33358,1660,1314.1,16.355,969,969,59.2,1.227300048,0.009187799,1.382650137,0.158704966,2619.550049,24190.90039,6874.490234,1477.839966,7092.399902,21382.61914,3129.851074,29.05999947,231.792511,1037.780029,20434818.87,1.034792427,2.87E+12,421547,15154655.17,966861580.2,85.87463218,738768.899,918540174.5,48.53991642
10/2/18,8720.08,9122.55,8295.47,8621.9,7780960256,1.47E+11,18,33655,1858,1314.1,16.355,969,969,59.2,1.227300048,0.009187799,1.382650137,0.158704966,2619.550049,24190.90039,6874.490234,1477.839966,7092.399902,21382.61914,3129.851074,29.05999947,231.792511,1037.780029,19291612.22,1.076192548,2.87E+12,462086,14685356.43,1702603673,85.22387785,754234.5391,1093134650,48.36623881
9/2/18,8271.84,8736.98,7884.71,8736.98,6784820224,1.39E+11,23,40043,3152,1314.1,16.355,969,969,59.2,1.227300048,0.009187799,1.382650137,0.158704966,2619.550049,24190.90039,6874.490234,1477.839966,7092.399902,21382.61914,3129.851074,29.05999947,231.792511,1037.780029,18720008.9,1.048305229,2.87E+12,398607,13782297.58,1764215069,82.05323158,725043.6556,1336661911,48.18476625
8/2/18,7637.86,8558.77,7637.86,8265.59,9346750464,1.29E+11,25,40473,2499,1315.45,16.345,975,985,61.3,1.225200057,0.00914244,1.397049904,0.158152774,2581,23860.46094,6777.160156,1463.790039,7170.700195,21890.85938,3262.050049,33.45999908,217.2505646,1001.52002,20149017.21,1.07172239,2.87E+12,489402,14762174.06,1686470712,71.48027201,1000515.69,1670287564,48.00364244
7/2/18,7755.49,8509.11,7236.79,7621.3,9169280000,1.31E+11,30,42782,2239,1324.65,16.69,981,994,61.91,1.233800054,0.009139097,1.388849974,0.159777597,2681.659912,24893.34961,7051.97998,1507.969971,7279.399902,21645.36914,3309.26001,27.72999954,228.5165863,1048.579956,24293141.32,1.067524459,2.61E+12,589896,17000620.93,2199269651,72.07311859,1262518.878,3094258118,47.82571658
6/2/18,7051.75,7850.7,6048.26,7754,13999800320,1.19E+11,48,57917,2546,1331.4,16.805,987,1014,63.48,1.232900023,0.009199632,1.393149972,0.159114048,2695.139893,24912.76953,7115.879883,1507.170044,7141.399902,21610.24023,3370.6521,29.97999954,225.3005676,1080.599976,23938939.78,1.10273347,2.60E+12,486553,16457612.31,1758323361,78.58611514,1188364.088,1793319477,47.65398373
5/2/18,8270.54,8364.84,6756.68,6955.27,9285289984,1.39E+11,38,56614,1952,1333.6,16.875,995,1041,64.18,1.243999958,0.009095044,1.404800057,0.158843622,2648.939941,24345.75,6967.529785,1491.089966,7335,22682.08008,3487.49707,37.31999969,213.4352722,1055.800049,23033142.05,0.990487949,2.60E+12,396694,19061071.07,1623376684,112.9996774,935132.4345,1080682795,47.41725387
4/2/18,9175.7,9334.87,8031.22,8277.01,7073549824,1.55E+11,21,42910,1860,1331.15,17.135,997,1047,65.5,1.249199986,0.009140768,1.422299862,0.159372702,2762.129883,25520.96094,7240.950195,1547.27002,7443.399902,23274.5293,3462.081055,17.30999947,233.2307434,1111.900024,20445148.56,0.996566861,2.60E+12,436196,18561807.19,1491970146,98.82475748,1333616.101,952403805,47.25995026
3/2/18,8852.12,9430.75,8251.63,9174.91,7263790080,1.49E+11,25,44264,1028,1331.15,17.135,997,1047,65.5,1.249199986,0.009140768,1.422299862,0.159372702,2762.129883,25520.96094,7240.950195,1547.27002,7443.399902,23274.5293,3462.081055,17.30999947,233.2307434,1111.900024,21739145.31,1.022478524,2.60E+12,551198,20349747.21,2944216908,89.59190155,2442348.73,2213436748,47.06552624
2/2/18,9142.28,9142.28,7796.49,8830.75,12726899712,1.54E+11,38,52986,2673,1331.15,17.135,997,1047,65.5,1.249199986,0.009140768,1.422299862,0.159372702,2762.129883,25520.96094,7240.950195,1547.27002,7443.399902,23274.5293,3462.081055,17.30999947,233.2307434,1111.900024,20703947.91,1.053963175,2.60E+12,591550,19329173.73,2515366060,78.04964662,1944067.481,1509688358,46.86476055
1/2/18,10237.3,10288.8,8812.28,9170.54,9959400448,1.72E+11,29,47413,2256,1341.35,17.19,996,1039,65.92,1.245900154,0.009159187,1.421900034,0.158677265,2821.97998,26186.71094,7385.859863,1579.869995,7490.399902,23486.10938,3446.97998,13.47000027,240.2020874,1167.699951,15139761.91,1.042831316,2.60E+12,481100,15840583.36,1618658854,80.52914833,1642340.305,933239777.9,46.67768892
31/1/18,10108.2,10381.6,9777.42,10221.1,8041160192,1.70E+11,22,44012,2118,1345.05,17.23,1003,1051,64.82,1.245700002,0.009187799,1.416100025,0.158831,2823.810059,26149.39063,7411.47998,1574.97998,7533.600098,23098.28906,3480.833008,13.53999996,245.4955139,1169.939941,21609745.63,0.987508671,2.60E+12,531440,22124873.97,1759355793,96.74924884,1632514.29,1266284116,46.44283312
30/1/18,11306.8,11307.2,10036.2,10106.3,8637859840,1.90E+11,21,39961,2164,1344.9,17.295,1004,1083,64.64,1.242099881,0.009186954,1.412400007,0.157825783,2822.429932,26076.89063,7402.47998,1582.819946,7588,23291.9707,3488.009033,14.78999996,242.419342,1163.689941,19151151.82,1.018173892,2.60E+12,532630,21651636.81,1800278170,96.38235165,1634257.128,611119735.3,46.15873526
29/1/18,11755.5,11875.6,11179.2,11296.4,7107359744,1.98E+11,19,41255,2419,1343.85,17.335,1011,1085,65.71,1.237899899,0.009192866,1.406299829,0.158090264,2853.530029,26439.48047,7466.509766,1598.109985,7671.5,23629.33984,3523.000977,13.84000015,246.5442352,1175.579956,20445148.56,1.031008842,2.60E+12,492738,24143236.92,1924759198,117.4302623,1827742.522,738104166.9,45.92585336
28/1/18,11475.3,12040.3,11475.3,11786.3,8350360064,1.93E+11,18,39525,2444,1353.15,17.4,1017,1087,66.27,1.243600011,0.009111618,1.424699903,0.158215329,2872.870117,26616.71094,7505.77002,1608.060059,7665.5,23631.88086,3558.128906,11.07999992,243.0285797,1175.839966,20315748.89,1.03854793,2.60E+12,541699,23654604.11,1380662035,126.8556963,1939097.767,763094646,45.64070438
27/1/18,11174.9,11614.9,10989.2,11440.7,7583269888,1.88E+11,19,39103,2394,1353.15,17.4,1017,1087,66.27,1.243600011,0.009111618,1.424699903,0.158215329,2872.870117,26616.71094,7505.77002,1608.060059,7665.5,23631.88086,3558.128906,11.07999992,243.0285797,1175.839966,20056949.54,1.042627297,2.60E+12,514621,22680092.51,2822337880,106.8142298,2294141.72,1135179207,45.40928841
26/1/18,11256,11656.7,10470.3,11171.4,9746199552,1.89E+11,23,45074,2840,1353.15,17.4,1017,1087,66.27,1.243600011,0.009111618,1.424699903,0.158215329,2872.870117,26616.71094,7505.77002,1608.060059,7665.5,23631.88086,3558.128906,11.07999992,243.0285797,1175.839966,20445148.56,1.11032681,2.46E+12,539581,23853113.88,2123135103,104.0885881,2476759.163,772706342.8,45.15081238
25/1/18,11421.7,11785.7,11057.4,11259.4,8873169920,1.92E+11,23,53599,2867,1354.95,17.52,1020,1100,65.62,1.240700006,0.009174312,1.425800085,0.157758564,2839.25,26392.78906,7411.160156,1601.670044,7615.799805,23669.49023,3548.306885,11.57999992,236.0572357,1170.369995,19491455.6,1.069993955,2.23E+12,576212,27021008.71,2100547354,111.8885531,3198498.79,921820890.7,44.89363109
24/1/18,10903.4,11501.4,10639.8,11359.4,9940989952,1.83E+11,23,50792,2293,1353.7,17.19,1016,1099,65.69,1.235199928,0.009086778,1.413600087,0.15645045,2837.540039,26252.11914,7415.060059,1601.77002,7643.399902,23940.7793,3559.465088,11.47000027,235.5079041,1164.23999,19602202.5,1.070344655,2.23E+12,547568,27086864.96,2003121185,103.1137992,3209324.993,1305109028,44.54044699
23/1/18,10944.5,11377.6,10129.7,10868.4,9660609536,1.84E+11,26,48401,2745,1333.4,16.98,998,1087,64.45,1.224900007,0.009012257,1.393449903,0.156240225,2839.129883,26210.81055,7460.290039,1610.709961,7731.799805,24124.15039,3546.504883,11.10000038,238.6140594,1169.969971,18494733.44,1.081038102,2.23E+12,574420,24447639.64,2099490616,103.1482879,3317461.286,1210203941,44.27559607
22/1/18,11633.1,11966.4,10240.2,10931.4,10537400320,1.96E+11,26,53460,3110,1332.6,17.035,1017,1092,63.66,1.22390008,0.00902527,1.390049934,0.156128019,2832.969971,26214.59961,7408.029785,1605.170044,7715.399902,23816.33008,3501.362061,11.02999973,233.400528,1155.810059,20709671.57,1.077492856,2.23E+12,522861,29815798.36,1773530155,143.0463337,3950466.108,436195518.9,44.01650448
21/1/18,12889.2,12895.9,11288.2,11600.1,9935179776,2.17E+11,23,47043,3177,1334.95,17.04,1011,1112,63.38,1.225499988,0.009004952,1.388550043,0.156171903,2810.300049,26071.7207,7336.379883,1597.630005,7730.799805,23808.06055,3487.864014,11.27000046,229.8249664,1137.51001,19712949.41,1.10656859,2.23E+12,559711,33309440.45,2694792832,142.872218,5561112.068,1097313787,43.73848531
20/1/18,11656.2,13103,11656.2,12899.2,11801700352,1.96E+11,25,50979,3090,1334.95,17.04,1011,1112,63.38,1.225499988,0.009004952,1.388550043,0.156171903,2810.300049,26071.7207,7336.379883,1597.630005,7730.799805,23808.06055,3487.864014,11.27000046,229.8249664,1137.51001,18273239.62,1.048356521,2.23E+12,578406,28241982.9,2503297607,119.7476283,5614014.97,1064413370,43.43634431
19/1/18,11429.8,11992.8,11172.1,11607.4,10740400128,1.92E+11,30,58273,3337,1334.95,17.04,1011,1112,63.38,1.225499988,0.009004952,1.388550043,0.156171903,2810.300049,26071.7207,7336.379883,1597.630005,7730.799805,23808.06055,3487.864014,11.27000046,229.8249664,1137.51001,19159214.88,1.050848873,2.23E+12,744189,31046750.95,2711507318,103.3530706,7452780.625,1771113579,43.09157667
18/1/18,11198.8,12107.3,10942.5,11474.9,15020399616,1.88E+11,41,70655,4708,1332.2,17.09,1003,1107,63.96,1.223500013,0.008980691,1.388599992,0.155518577,2798.030029,26017.81055,7296.049805,1576.72998,7701,23763.36914,3474.753906,12.22000027,224.161972,1129.790039,18494733.44,1.062211413,2.23E+12,768381,29865677.22,2806040584,97.25921641,7505013.859,2926596198,42.69104878
17/1/18,11431.1,11678,9402.29,11188.6,18830600192,1.92E+11,59,89187,5281,1335.65,17.21,1002,1104,63.92,1.220300078,0.009064539,1.378800035,0.155397743,2802.560059,26115.65039,7298.279785,1586.660034,7725.399902,23868.33984,3444.670898,11.90999985,224.4416351,1131.97998,17608758.18,1.05005422,2.23E+12,737398,28025172.32,3021888568,95.48833801,6779961.276,2762626869,42.38363657
16/1/18,13836.1,13843.1,10194.9,11490.5,18853799936,2.33E+11,45,74029,4604,1333.85,17.095,994.5,1105,63.82,1.22299993,0.009029346,1.37469995,0.155412227,2776.419922,25792.85938,7223.689941,1572.969971,7755.899902,23951.81055,3436.593994,11.65999985,219.8373413,1121.76001,16612036.02,1.059330047,2.23E+12,670839,32326136.17,2828536553,122.1415435,7147868.044,758546178.6,42.10497099
15/1/18,13767.3,14445.5,13641.7,13819.8,12750799872,2.31E+11,22,63876,4682,1339.25,17.325,1002,1129,64.22,1.213700056,0.00899038,1.363899946,0.154464006,2786.23999,25803.18945,7261.060059,1591.969971,7769.100098,23714.88086,3410.488037,10.15999985,222.7037811,1122.26001,17165770.55,1.050657768,2.23E+12,592041,32575141.38,2678410640,143.1483801,6806278.505,804914641.6,41.79217877
14/1/18,14370.8,14511.8,13268,13772,11084099584,2.41E+11,22,57507,4579,1326.8,17.12,991,1098,64.22,1.213700056,0.00899038,1.363899946,0.154464006,2786.23999,25803.18945,7261.060059,1591.969971,7778.600098,23653.82031,3428.940918,10.15999985,222.7037811,1122.26001,16501289.11,1.014637591,2.13E+12,652049,33603224.7,2614290042,130.462565,7662641.869,740504187,41.42350248
13/1/18,13952.4,14659.5,13952.4,14360.2,12763599872,2.34E+11,24,65514,3562,1326.8,17.12,991,1098,64.22,1.213700056,0.00899038,1.363899946,0.154464006,2786.23999,25803.18945,7261.060059,1591.969971,7778.600098,23653.82031,3428.940918,10.15999985,222.7037811,1122.26001,17087521.86,1.054668758,1.93E+12,747265,38260425.5,3261904630,131.790878,8593093.923,1014053986,41.04500007
12/1/18,13453.9,14229.9,13158.1,13980.6,12065699840,2.26E+11,27,75933,5963,1326.8,17.12,991,1098,64.22,1.213700056,0.00899038,1.363899946,0.154464006,2786.23999,25803.18945,7261.060059,1591.969971,7778.600098,23653.82031,3428.940918,10.15999985,222.7037811,1122.26001,18527481.57,1.057117456,1.93E+12,822010,40136372.69,3600871653,122.3587554,9273727.091,1663185738,40.63729878
11/1/18,14968.2,15018.8,13105.9,13405.8,16534099968,2.51E+11,32,88028,6631,1323.05,17.01,981,1078,63.81,1.201699853,0.008948546,1.346199989,0.153711364,2767.560059,25574.73047,7211.779785,1586.790039,7762.899902,23710.42969,3425.344971,9.880000114,223.8024292,1105.52002,15935554.1,1.058194976,1.93E+12,876989,41068171.48,3931428179,121.7157802,10895933.48,1634548780,40.23973172
10/1/18,14588.5,14973.3,13691.2,14973.3,18500800512,2.45E+11,30,99815,5208,1319.75,17.135,970,1095,63.6,1.199200153,0.008904719,1.355350018,0.153259054,2748.22998,25369.13086,7153.569824,1559.800049,7748.5,23788.19922,3421.833984,9.819999695,223.4029083,1102.609985,15743559.47,1.054599348,1.93E+12,919149,39993340.56,3794067603,114.4587772,11071272.05,1182426648,39.84401302
9/1/18,15123.7,15497.5,14424,14595.4,16659999744,2.54E+11,28,91854,4783,1311,17.055,962,1108,62.92,1.193199992,0.008875477,1.353999853,0.153456613,2751.290039,25385.80078,7163.580078,1560.099976,7731,23849.99023,3413.899902,10.07999992,221.6650848,1106.26001,15935554.1,1.050648337,1.93E+12,895996,41050023.03,4040000008,122.3105476,10602575.28,1742246004,39.44027898
8/1/18,16476.2,16537.9,14208.2,15170.1,18413899776,2.77E+11,30,87562,6972,1319.95,17.17,971,1090,61.73,1.197299957,0.008866034,1.354099989,0.154028624,2747.709961,25283,7157.390137,1561.810059,7696.5,23714.5293,3409.47998,9.520000458,221.7249908,1106.939941,15551564.84,1.047738315,1.93E+12,910004,43826673.43,4897713642,122.6117109,11424807.87,946406884.8,39.02654361
7/1/18,17527.3,17579.6,16087.7,16477.6,15866000384,2.94E+11,26,79013,6408,1317.15,17.155,966,1095,61.49,1.204500079,0.008866034,1.354749918,0.154211521,2743.149902,25295.86914,7136.560059,1560.01001,7724.200195,23714.5293,3391.75,9.220000267,215.1331635,1102.22998,16127548.73,1.054609161,1.93E+12,889098,46900388.18,3932860282,134.8711739,12027800.35,1024721001,38.59765029
6/1/18,17462.1,17712.4,16764.6,17527,18314600448,2.93E+11,27,79836,7901,1317.15,17.155,966,1095,61.49,1.204500079,0.008866034,1.354749918,0.154211521,2743.149902,25295.86914,7136.560059,1560.01001,7724.200195,23714.5293,3391.75,9.220000267,215.1331635,1102.22998,13727615.88,1.067635797,1.93E+12,888402,41569957.46,5164208948,124.7243621,12045172.46,1764169571,38.20970105
5/1/18,15477.2,17705.2,15202.8,17429.5,23840899072,2.60E+11,30,79232,7563,1317.15,17.155,966,1095,61.49,1.204500079,0.008866034,1.354749918,0.154211521,2743.149902,25295.86914,7136.560059,1560.01001,7724.200195,23714.5293,3391.75,9.220000267,215.1331635,1102.22998,16127548.73,1.065832702,1.93E+12,1054711,42527795.29,4053543884,102.9338557,11829066.66,1371803860,37.80285233
4/1/18,15270.7,15739.7,14522.2,15599.2,21783199744,2.56E+11,31,86342,6859,1314.5,17.13,959,1100,61.98,1.206500053,0.008873114,1.355450153,0.153926671,2723.98999,25075.13086,7077.910156,1555.719971,7695.899902,23506.33008,3385.709961,9.220000267,213.3254242,1086.400024,15071578.27,1.06551321,1.93E+12,937530,39612658.08,2850171441,103.1087188,11285211.59,1138506779,37.48566299
3/1/18,14978.2,15572.8,14844.5,15201,16871900160,2.51E+11,31,91452,5887,1314.9,17.125,951,1086,61.61,1.202299953,0.008857395,1.356150031,0.153803557,2713.060059,24922.67969,7065.529785,1552.579956,7671.100098,22764.93945,3369.10791,9.149999619,212.2068024,1082.47998,16415540.67,1.041367596,1.93E+12,850801,40553327.64,3526212015,122.6356244,9741276.587,1567582732,37.21594172
2/1/18,13625,15444.6,13163.6,14982.1,16846600192,2.29E+11,32,85549,4521,1312.05,17.06,936,1087,60.37,1.206500053,0.008857395,1.355100036,0.153943256,2695.810059,24824.00977,7006.899902,1550.01001,7648.100098,22764.93945,3348.325928,9.770000458,199.1030731,1065,14975580.96,1.0433825,1.92E+12,593282,32334328.99,2552418376,138.227164,6483620.483,744866630.5,36.96452518
1/1/18,14112.2,14112.2,13154.7,13657.2,10291200000,2.37E+11,26,65416,3338,1296.5,16.865,927,1056,60.46,1.199300051,0.008857395,1.351150036,0.153572083,2673.610107,24719.2207,6903.390137,1535.51001,7687.799805,22764.93945,3307.172119,11.03999996,193.2602997,1046.400024,15177350.25,1.037056969,1.87E+12,678712,35435185.86,3322403205,125.9706384,7722285.672,1142728355,36.79505128
31/12/17,12897.7,14377.4,12755.6,14156.4,12136299520,2.16E+11,28,67355,4099,1296.5,16.865,927,1056,60.46,1.199300051,0.008857395,1.351150036,0.153572083,2673.610107,24719.2207,6903.390137,1535.51001,7687.799805,22764.93945,3307.172119,11.03999996,193.2602997,1046.400024,13687549,1.036882014,1.87E+12,815099,33640243.62,3942726332,100.383794,10289264.11,1728481567,36.67764965
30/12/17,14681.9,14681.9,12350.1,12952.2,14452599808,2.46E+11,33,83250,4761,1296.5,16.865,927,1056,60.46,1.199300051,0.008857395,1.351150036,0.153572083,2673.610107,24719.2207,6903.390137,1535.51001,7687.799805,22764.93945,3307.172119,11.03999996,193.2602997,1046.400024,15363575.41,1.047753715,1.87E+12,838925,40531227.59,3682930089,117.8536173,11504149.54,1274049464,36.63191951
29/12/17,14695.8,15279,14307,14656.2,13025500160,2.46E+11,34,91724,4715,1296.5,16.865,927,1056,60.46,1.199300051,0.008857395,1.351150036,0.153572083,2673.610107,24719.2207,6903.390137,1535.51001,7687.799805,22764.93945,3307.172119,11.03999996,193.2602997,1046.400024,13873774.15,1.08320304,1.87E+12,741488,37008426.92,3618298008,124.8457868,11300748.46,1883494461,36.80656015
28/12/17,15864.1,15888.4,13937.3,14606.5,12336499712,2.66E+11,39,92296,5214,1291,16.74,925,1057,59.84,1.193400025,0.008832362,1.343400121,0.153111219,2687.540039,24837.50977,6950.160156,1548.930054,7622.899902,22783.98047,3296.38501,10.18000031,197.1554718,1048.140015,14525562.2,1.067594788,1.87E+12,749191,41529952.92,4694566031,138.5829758,12234766.59,1619268857,36.94876778
27/12/17,16163.5,16930.9,15114.3,15838.5,12487600128,2.71E+11,38,99195,5112,1279.4,16.5,919,1055,59.67,1.189499974,0.008833922,1.341400027,0.152545989,2682.620117,24774.30078,6939.339844,1543.939941,7620.700195,22911.21094,3275.782959,10.47000027,196.925766,1049.369995,13221986.11,1.05031312,1.87E+12,605853,38893686.5,3172612011,161.6860707,11609290.54,1745062014,37.10824156
26/12/17,14036.6,16461.2,14028.9,16099.8,13454300160,2.35E+11,41,126930,4820,1268.05,16.175,912,1028,59.55,1.185299993,0.008826125,1.336800098,0.152828082,2680.5,24746.21094,6936.25,1544.22998,7592.700195,22892.68945,3306.125,10.25,197.1954346,1056.73999,12570198.06,1.050745956,1.87E+12,565074,32706729.13,2519602088,146.5951423,9733579.236,1134112808,37.15611743
25/12/17,13995.9,14593,13448.9,14026.6,10664699904,2.35E+11,41,116313,4516,1268.05,16.175,912,1028,58.25,1.185299993,0.008823789,1.338550091,0.152058885,2683.340088,24754.06055,6959.959961,1542.930054,7592.700195,22939.17969,3280.839111,9.899999619,195.0281219,1060.119995,14153111.89,1.064142862,1.87E+12,652209,37634874.15,2547688082,138.7876797,12290916.09,1798168178,37.16997921
24/12/17,14608.2,14626,12747.7,13925.8,11572299776,2.45E+11,47,109871,5438,1268.05,16.175,912,1028,58.25,1.185299993,0.008823789,1.338550091,0.152058885,2683.340088,24754.06055,6959.959961,1542.930054,7592.700195,22902.75977,3297.062988,9.899999619,195.0281219,1060.119995,12942648.37,1.060037964,1.87E+12,729637,41833672.65,2465336231,139.6984177,16368134.37,1967536506,37.12603982
23/12/17,13948.7,15603.2,13828.8,14699.2,13086000128,2.34E+11,63,145737,6077,1268.05,16.175,912,1028,58.25,1.185299993,0.008823789,1.338550091,0.152058885,2683.340088,24754.06055,6959.959961,1542.930054,7592.700195,22902.75977,3297.062988,9.899999619,195.0281219,1060.119995,14432449.62,1.062319065,1.87E+12,890731,51049170.67,4421187413,137.0223845,22724840.66,5352015516,37.01936157
22/12/17,15898,15943.4,11833,13831.8,22197999616,2.66E+11,100,164227,7892,1268.05,16.175,912,1028,58.25,1.185299993,0.008823789,1.338550091,0.152058885,2683.340088,24754.06055,6959.959961,1542.930054,7592.700195,22902.75977,3297.062988,9.899999619,195.0281219,1060.119995,12290860.32,1.038692091,1.87E+12,840739,43552942.14,3660301618,132.9198159,18113814.19,1989091729,36.74936697
21/12/17,16642.4,17567.7,15342.7,15802.9,16516599808,2.79E+11,53,141432,7857,1265.85,16.145,917,1033,58.34,1.185899854,0.008818342,1.336650014,0.151941046,2684.570068,24782.28906,6965.359863,1547.109985,7604,22866.09961,3300.059082,9.619999886,195.6473541,1063.630005,12663310.64,1.07280014,1.87E+12,853863,40786861.39,5152140336,113.0345086,14609416.92,2752775707,36.31843168
20/12/17,17760.3,17934.7,16077.7,16624.6,22149699584,2.98E+11,68,164499,11080,1264.55,16.185,920,1031,58.09,1.184499979,0.008853476,1.339300036,0.151857972,2679.25,24726.65039,6960.959961,1540.079956,7525.200195,22891.7207,3287.605957,9.720000267,196.5562286,1064.949951,13035760.95,1.0601594,1.87E+12,887697,41629001.08,3771403824,113.0216308,11752530.47,2215330001,35.76707866
19/12/17,19118.3,19177.8,17275.4,17776.7,16894499840,3.20E+11,51,156057,2685,1260.35,16.155,914,1016,57.49,1.182300091,0.008879418,1.33739984,0.151237875,2681.469971,24754.75,6963.850098,1536.75,7544.100098,22868,3296.538086,10.02999973,195.8670807,1070.680054,16946489.24,1.042035055,1.72E+12,922523,52600190.39,4873481582,137.6606911,11132989.27,2021140821,35.13674531
18/12/17,19106.4,19371,18355.9,19114.2,14839499776,3.20E+11,48,137631,5443,1260.6,16.09,902,1015,57.17,1.179499984,0.008876265,1.336650014,0.151215017,2690.159912,24792.19922,6994.759766,1548.920044,7537,22901.76953,3267.922119,9.529999733,197.6548462,1077.140015,14630524.31,1.041074422,1.59E+12,877464,53191582.14,5065451796,140.1753585,10328496.93,1641066518,34.86295718
17/12/17,19475.8,20089,18974.1,19140.8,13314599936,3.26E+11,47,124072,2991,1254.6,15.985,882,1028,57.29,1.180600047,0.008899964,1.33949995,0.151356906,2675.810059,24651.74023,6936.580078,1530.420044,7490.600098,22553.2207,3266.136963,9.420000076,191.3227081,1064.189941,13523349.5,1.056583702,1.59E+12,819304,50569835.23,3581766252,143.0197915,10412518.86,1636509992,34.96011725
16/12/17,17760.3,19716.7,17515.3,19497.4,12740599808,2.97E+11,43,117337,11755,1254.6,15.985,882,1028,57.29,1.180600047,0.008899964,1.33949995,0.151356906,2675.810059,24651.74023,6936.580078,1530.420044,7490.600098,22553.2207,3266.136963,9.420000076,191.3227081,1064.189941,13365181.67,1.057938769,1.59E+12,942513,46748982.95,4213976778,118.5098793,10533475.05,2066395217,34.34173602
15/12/17,16601.3,18154.1,16601.3,17706.9,14309999616,2.78E+11,43,128830,12356,1254.6,15.985,882,1028,57.29,1.180600047,0.008899964,1.33949995,0.151356906,2675.810059,24651.74023,6936.580078,1530.420044,7490.600098,22553.2207,3266.136963,9.420000076,191.3227081,1064.189941,14630524.31,1.041837308,1.59E+12,1072861,47709970.57,3587876011,100.523565,10751346.29,610207126.7,33.73385253
